StartDate,EndDate,id,ResponseId,gender,age_group,religiosity,service_domain,entity,order,word,direction_coded,direction_coded_manual,direction_coded_new,sociability,morality,ability,assertiveness,status,beliefs,other,erase,S_Friendly,S_Sociable,S_Trustworthy,S_Honest,S_Competent,S_Skilled,S_Confident,S_Assertive,S_Traditional,S_Conservative,S_Wealthy,S_High_Status,S_Society_Perception,S_Personal_perception,S_Acquaintance,index_Sociability,index_Morality,index_Ability,index_Assertiveness,index_Belief,index_Status,index_Warmth,index_Competence,religion,region,children,education,income,social_status,general_ideology_view,social_ideology,sector_of_employment,work_experience_in_public_sector,years_of_work_in_public_sector,field_of_work,self_identification,born_in_Israel,country_of_birth,manualDirection_pos1negnue0
2023-08-17T11:03:45Z,2023-08-17T11:20:44Z,184,R_RqP0WIt8q5UIw49,גבר,18-24,חילוני,2. Health,Public hospital doctors,1,עייפים,שלילי,NA,Negative,0,0,0,1,0,0,1,0,3,3,4,4,5,5,3,2,2,2,5,5,5,4,3,3,4,5,2.5,2,5,3.5,3.75,1,3,NA,5,4,4,5,5,NA,0,,,4,1,,0
2023-08-17T11:03:45Z,2023-08-17T11:20:44Z,184,R_RqP0WIt8q5UIw49,גבר,18-24,חילוני,2. Health,Public hospital doctors,2,מסורים,חיובי,NA,Positive,0,0,0,1,0,0,0,0,3,3,4,4,5,5,3,2,2,2,5,5,5,4,3,3,4,5,2.5,2,5,3.5,3.75,1,3,NA,5,4,4,5,5,NA,0,,,4,1,,1
2023-08-17T11:03:45Z,2023-08-17T11:20:44Z,184,R_RqP0WIt8q5UIw49,גבר,18-24,חילוני,2. Health,Public hospital doctors,3,משקיעים,חיובי,NA,Positive,0,1,0,1,0,0,0,0,3,3,4,4,5,5,3,2,2,2,5,5,5,4,3,3,4,5,2.5,2,5,3.5,3.75,1,3,NA,5,4,4,5,5,NA,0,,,4,1,,1
2023-08-17T11:03:45Z,2023-08-17T11:20:44Z,184,R_RqP0WIt8q5UIw49,גבר,18-24,חילוני,2. Health,Public hospital doctors,4,יצירתיים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,3,3,4,4,5,5,3,2,2,2,5,5,5,4,3,3,4,5,2.5,2,5,3.5,3.75,1,3,NA,5,4,4,5,5,NA,0,,,4,1,,1
2023-08-17T11:11:24Z,2023-08-17T11:22:41Z,187,R_UabdtzyHzxVHioh,גבר,35-44,חילוני,2. Health,Public hospital doctors,1,עמוסים,שלילי,NA,Negative,1,0,1,0,0,0,0,0,4,4,5,4,4,5,4,3,3,3,4,4,4,4,3,4,4.5,4.5,3.5,3,4,4.25,4,1,6,NA,8,4,2,5,4,NA,1,3,משפט,4,1,,0
2023-08-17T11:11:24Z,2023-08-17T11:22:41Z,187,R_UabdtzyHzxVHioh,גבר,35-44,חילוני,2. Health,Public hospital doctors,2,תשושים,שלילי,NA,Negative,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,3,3,3,4,4,4,4,3,4,4.5,4.5,3.5,3,4,4.25,4,1,6,NA,8,4,2,5,4,NA,1,3,משפט,4,1,,0
2023-08-17T11:11:24Z,2023-08-17T11:22:41Z,187,R_UabdtzyHzxVHioh,גבר,35-44,חילוני,2. Health,Public hospital doctors,3,שחוקים,שלילי,NA,Negative,0,0,1,1,0,0,1,0,4,4,5,4,4,5,4,3,3,3,4,4,4,4,3,4,4.5,4.5,3.5,3,4,4.25,4,1,6,NA,8,4,2,5,4,NA,1,3,משפט,4,1,,0
2023-08-17T11:11:24Z,2023-08-17T11:22:41Z,187,R_UabdtzyHzxVHioh,גבר,35-44,חילוני,2. Health,Public hospital doctors,4,טובים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,5,4,4,5,4,3,3,3,4,4,4,4,3,4,4.5,4.5,3.5,3,4,4.25,4,1,6,NA,8,4,2,5,4,NA,1,3,משפט,4,1,,1
2023-08-17T10:42:35Z,2023-08-17T11:23:07Z,188,R_3NIFeZ6fz7tOX02,אישה,55-64,חילוני,2. Health,Public hospital doctors,1,מסורים,חיובי,NA,Positive,0,0,0,1,0,0,0,0,4,4,5,4,4,5,4,4,3,3,3,4,1,1,3,4,4.5,4.5,4,3,3.5,4.25,4.25,1,6,NA,9,3,2,6,6,NA,2,,,3,1,,1
2023-08-17T10:42:35Z,2023-08-17T11:23:07Z,188,R_3NIFeZ6fz7tOX02,אישה,55-64,חילוני,2. Health,Public hospital doctors,2,מקצועיים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,4,4,5,4,4,5,4,4,3,3,3,4,1,1,3,4,4.5,4.5,4,3,3.5,4.25,4.25,1,6,NA,9,3,2,6,6,NA,2,,,3,1,,1
2023-08-17T10:42:35Z,2023-08-17T11:23:07Z,188,R_3NIFeZ6fz7tOX02,אישה,55-64,חילוני,2. Health,Public hospital doctors,3,טיפוליים,חיובי,NA,Positive,1,1,0,0,0,0,0,0,4,4,5,4,4,5,4,4,3,3,3,4,1,1,3,4,4.5,4.5,4,3,3.5,4.25,4.25,1,6,NA,9,3,2,6,6,NA,2,,,3,1,,1
2023-08-17T10:42:35Z,2023-08-17T11:23:07Z,188,R_3NIFeZ6fz7tOX02,אישה,55-64,חילוני,2. Health,Public hospital doctors,4,עמוסים,שלילי,NA,Negative,1,0,1,0,0,0,0,0,4,4,5,4,4,5,4,4,3,3,3,4,1,1,3,4,4.5,4.5,4,3,3.5,4.25,4.25,1,6,NA,9,3,2,6,6,NA,2,,,3,1,,0
2023-08-17T11:10:56Z,2023-08-17T11:28:13Z,194,R_3h4t4qZNLVMd9mR,אישה,65 ומעלה,"מסורתי, דתי",2. Health,Public hospital doctors,1,עבודת קודש,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,4,5,3,4,3,4,3,3,3,5,4,4,4,4,4.5,3.5,3.5,3,4,4.25,3.5,1,4,NA,5,1,2,3,3,NA,1,,,3,1,,1
2023-08-17T11:10:56Z,2023-08-17T11:28:13Z,194,R_3h4t4qZNLVMd9mR,אישה,65 ומעלה,"מסורתי, דתי",2. Health,Public hospital doctors,2,חוסר ברופאים,שלילי,NA,Negative,0,0,1,0,1,0,0,0,4,4,4,5,3,4,3,4,3,3,3,5,4,4,4,4,4.5,3.5,3.5,3,4,4.25,3.5,1,4,NA,5,1,2,3,3,NA,1,,,3,1,,0
2023-08-17T10:52:33Z,2023-08-17T11:31:09Z,197,R_1HpLzEuoUPr5xu1,גבר,45-54,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,1,לא באמת עוזרים,שלילי,NA,Negative,1,0,1,0,0,0,0,0,2,3,3,3,4,4,5,5,3,3,5,3,4,3,5,2.5,3,4,5,3,4,2.75,4.5,1,4,NA,5,1,1,3,4,NA,0,,,4,1,,0
2023-08-17T10:52:33Z,2023-08-17T11:31:09Z,197,R_1HpLzEuoUPr5xu1,גבר,45-54,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,2,מנצלים את מצוקת החולים,שלילי,NA,Negative,0,1,0,0,0,0,0,0,2,3,3,3,4,4,5,5,3,3,5,3,4,3,5,2.5,3,4,5,3,4,2.75,4.5,1,4,NA,5,1,1,3,4,NA,0,,,4,1,,0
2023-08-17T10:52:33Z,2023-08-17T11:31:09Z,197,R_1HpLzEuoUPr5xu1,גבר,45-54,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,3,לימודים ארוכים,שלילי,NA,Negative,0,0,0,0,0,0,1,2,2,3,3,3,4,4,5,5,3,3,5,3,4,3,5,2.5,3,4,5,3,4,2.75,4.5,1,4,NA,5,1,1,3,4,NA,0,,,4,1,,0
2023-08-17T10:52:33Z,2023-08-17T11:31:09Z,197,R_1HpLzEuoUPr5xu1,גבר,45-54,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,4,רק פלסטר,שלילי,NA,Negative,0,0,1,0,0,0,0,0,2,3,3,3,4,4,5,5,3,3,5,3,4,3,5,2.5,3,4,5,3,4,2.75,4.5,1,4,NA,5,1,1,3,4,NA,0,,,4,1,,0
2023-08-17T11:05:30Z,2023-08-17T11:32:38Z,199,R_3DvyIbnPzdGpTRO,גבר,25-34,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,1,לא מקצועיים,שלילי,NA,Negative,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,2.5,3,3,3,1,4,NA,8,4,2,1,1,NA,0,,,3,1,,0
2023-08-17T11:05:30Z,2023-08-17T11:32:38Z,199,R_3DvyIbnPzdGpTRO,גבר,25-34,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,2,מזלזלים,שלילי,NA,Negative,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,2.5,3,3,3,1,4,NA,8,4,2,1,1,NA,0,,,3,1,,0
2023-08-17T11:05:30Z,2023-08-17T11:32:38Z,199,R_3DvyIbnPzdGpTRO,גבר,25-34,"מסורתי, לא כל כך דתי",2. Health,Public hospital doctors,3,פוליטיים,שלילי,NA,Negative,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,2.5,3,3,3,1,4,NA,8,4,2,1,1,NA,0,,,3,1,,0
2023-08-17T11:24:24Z,2023-08-17T11:34:12Z,202,R_2uKXkyBmRELJpVg,אישה,18-24,דתי,2. Health,Public hospital doctors,1,עובדים קשה,חיובי,NA,Positive,0,0,0,1,0,0,0,0,4,4,5,5,5,5,4,3,3,3,2,2,4,4,3,4,5,5,3.5,3,2,4.5,4.25,1,6,NA,5,4,2,3,4,NA,1,,,1,1,,1
2023-08-17T11:24:24Z,2023-08-17T11:34:12Z,202,R_2uKXkyBmRELJpVg,אישה,18-24,דתי,2. Health,Public hospital doctors,2,טובים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,5,5,5,5,4,3,3,3,2,2,4,4,3,4,5,5,3.5,3,2,4.5,4.25,1,6,NA,5,4,2,3,4,NA,1,,,1,1,,1
2023-08-17T11:24:24Z,2023-08-17T11:34:12Z,202,R_2uKXkyBmRELJpVg,אישה,18-24,דתי,2. Health,Public hospital doctors,3,תשומת לב,חיובי,NA,Positive,0,0,1,0,0,0,0,0,4,4,5,5,5,5,4,3,3,3,2,2,4,4,3,4,5,5,3.5,3,2,4.5,4.25,1,6,NA,5,4,2,3,4,NA,1,,,1,1,,1
2023-08-17T11:25:31Z,2023-08-17T11:34:21Z,203,R_1dgJZz5hfr0CJrb,גבר,25-34,חילוני,2. Health,Public hospital doctors,1,טובים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,4,3,4,5,4,3,3,4,4,4,4,4,3,4,3.5,4.5,3.5,3.5,4,3.75,4,1,5,NA,8,4,3,1,1,NA,0,,,4,1,,1
2023-08-17T11:25:31Z,2023-08-17T11:34:21Z,203,R_1dgJZz5hfr0CJrb,גבר,25-34,חילוני,2. Health,Public hospital doctors,2,עייפים,ניטרלי,NA,Neutral,0,0,0,1,0,0,1,0,4,4,4,3,4,5,4,3,3,4,4,4,4,4,3,4,3.5,4.5,3.5,3.5,4,3.75,4,1,5,NA,8,4,3,1,1,NA,0,,,4,1,,0
2023-08-17T11:25:31Z,2023-08-17T11:34:21Z,203,R_1dgJZz5hfr0CJrb,גבר,25-34,חילוני,2. Health,Public hospital doctors,3,חרוצים,חיובי,NA,Positive,0,0,0,1,0,0,0,0,4,4,4,3,4,5,4,3,3,4,4,4,4,4,3,4,3.5,4.5,3.5,3.5,4,3.75,4,1,5,NA,8,4,3,1,1,NA,0,,,4,1,,1
2023-08-17T11:15:54Z,2023-08-17T11:37:00Z,207,R_qRDzO0BhyCSfyfL,אישה,35-44,חילוני,2. Health,Public hospital doctors,1,רפואה,חיובי,NA,Positive,0,0,0,0,0,0,1,2,3,3,4,4,4,4,4,2,3,3,3,4,4,4,4,3,4,4,3,3,3.5,3.5,3.5,1,6,NA,6,1,2,4,4,NA,2,,,1,2,,1
2023-08-17T11:15:54Z,2023-08-17T11:37:00Z,207,R_qRDzO0BhyCSfyfL,אישה,35-44,חילוני,2. Health,Public hospital doctors,2,טיפול,ניטרלי,NA,Neutral,0,0,0,0,0,0,1,0,3,3,4,4,4,4,4,2,3,3,3,4,4,4,4,3,4,4,3,3,3.5,3.5,3.5,1,6,NA,6,1,2,4,4,NA,2,,,1,2,,0
2023-08-17T11:15:54Z,2023-08-17T11:37:00Z,207,R_qRDzO0BhyCSfyfL,אישה,35-44,חילוני,2. Health,Public hospital doctors,3,אחריות,חיובי,NA,Positive,0,0,1,0,0,0,0,0,3,3,4,4,4,4,4,2,3,3,3,4,4,4,4,3,4,4,3,3,3.5,3.5,3.5,1,6,NA,6,1,2,4,4,NA,2,,,1,2,,1
2023-08-17T11:15:54Z,2023-08-17T11:37:00Z,207,R_qRDzO0BhyCSfyfL,אישה,35-44,חילוני,2. Health,Public hospital doctors,4,דאגה,חיובי,NA,Positive,1,1,0,0,0,0,0,0,3,3,4,4,4,4,4,2,3,3,3,4,4,4,4,3,4,4,3,3,3.5,3.5,3.5,1,6,NA,6,1,2,4,4,NA,2,,,1,2,,1
2023-08-17T11:30:26Z,2023-08-17T11:39:02Z,209,R_3g2h302nePfL237,אישה,25-34,"מסורתי, דתי",2. Health,Public hospital doctors,1,עייפים,שלילי,NA,Negative,0,0,0,1,0,0,1,0,4,3,4,3,4,4,4,3,3,3,4,3,3,3,1,3.5,3.5,4,3.5,3,3.5,3.5,3.75,1,3,NA,4,4,3,1,1,NA,1,,,2,1,,0
2023-08-17T11:30:26Z,2023-08-17T11:39:02Z,209,R_3g2h302nePfL237,אישה,25-34,"מסורתי, דתי",2. Health,Public hospital doctors,2,מזלזלים,שלילי,NA,Negative,1,1,0,0,0,0,0,0,4,3,4,3,4,4,4,3,3,3,4,3,3,3,1,3.5,3.5,4,3.5,3,3.5,3.5,3.75,1,3,NA,4,4,3,1,1,NA,1,,,2,1,,0
2023-08-17T11:30:26Z,2023-08-17T11:39:02Z,209,R_3g2h302nePfL237,אישה,25-34,"מסורתי, דתי",2. Health,Public hospital doctors,3,חכמים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,4,3,4,3,4,4,4,3,3,3,4,3,3,3,1,3.5,3.5,4,3.5,3,3.5,3.5,3.75,1,3,NA,4,4,3,1,1,NA,1,,,2,1,,1
2023-08-17T11:30:26Z,2023-08-17T11:39:02Z,209,R_3g2h302nePfL237,אישה,25-34,"מסורתי, דתי",2. Health,Public hospital doctors,4,ביטחון,חיובי,NA,Positive,0,0,0,1,0,0,0,0,4,3,4,3,4,4,4,3,3,3,4,3,3,3,1,3.5,3.5,4,3.5,3,3.5,3.5,3.75,1,3,NA,4,4,3,1,1,NA,1,,,2,1,,1
2023-08-17T11:34:08Z,2023-08-17T11:49:35Z,218,R_1DZG0Y3jIbx3dsU,אישה,18-24,דתי,2. Health,Public hospital doctors,1,שליחות,חיובי,חיובי,Positive,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,1,4,NA,1,,,4,1,,1
2023-08-17T11:34:08Z,2023-08-17T11:49:35Z,218,R_1DZG0Y3jIbx3dsU,אישה,18-24,דתי,2. Health,Public hospital doctors,2,מסירות,חיובי,חיובי,Positive,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,1,4,NA,1,,,4,1,,1
2023-08-17T11:34:08Z,2023-08-17T11:49:35Z,218,R_1DZG0Y3jIbx3dsU,אישה,18-24,דתי,2. Health,Public hospital doctors,3,משמעותיים,חיובי,חיובי,Positive,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,1,4,NA,1,,,4,1,,1
2023-08-17T11:34:08Z,2023-08-17T11:49:35Z,218,R_1DZG0Y3jIbx3dsU,אישה,18-24,דתי,2. Health,Public hospital doctors,4,מתנשאים,שלילי,שלילי,Negative,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,1,4,NA,1,,,4,1,,0
2023-08-17T11:33:04Z,2023-08-17T11:50:14Z,219,R_PLFgOx3SJ0dHtm1,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,1,כל הכבוד,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,4,4,4,4,5,4,1,1,3,3,4,4,3,4,4,4,4.5,1,3,4,4.25,1,5,NA,5,1,2,4,2,NA,2,,,1,1,,1
2023-08-17T11:33:04Z,2023-08-17T11:50:14Z,219,R_PLFgOx3SJ0dHtm1,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,2,הרבה מהמגזר הערבי,חיובי,NA,Positive,0,0,0,0,1,0,1,0,4,4,4,4,4,4,5,4,1,1,3,3,4,4,3,4,4,4,4.5,1,3,4,4.25,1,5,NA,5,1,2,4,2,NA,2,,,1,1,,1
2023-08-17T11:33:04Z,2023-08-17T11:50:14Z,219,R_PLFgOx3SJ0dHtm1,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,3,"הרבה עם תעודות מחו""ל",שלילי,NA,Negative,0,0,0,0,1,0,0,0,4,4,4,4,4,4,5,4,1,1,3,3,4,4,3,4,4,4,4.5,1,3,4,4.25,1,5,NA,5,1,2,4,2,NA,2,,,1,1,,0
2023-08-17T11:33:04Z,2023-08-17T11:50:14Z,219,R_PLFgOx3SJ0dHtm1,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,4,קורעים תחת הנטל,שלילי,NA,Negative,0,0,1,0,0,0,0,0,4,4,4,4,4,4,5,4,1,1,3,3,4,4,3,4,4,4,4.5,1,3,4,4.25,1,5,NA,5,1,2,4,2,NA,2,,,1,1,,0
2023-08-17T11:42:24Z,2023-08-17T11:53:50Z,222,R_1mWUgdLXlVxMiFn,גבר,45-54,חילוני,2. Health,Public hospital doctors,1,משקיענים,חיובי,NA,Positive,0,1,0,1,0,0,0,0,4,4,5,5,5,5,4,5,2,3,2,5,4,5,4,4,5,5,4.5,2.5,3.5,4.5,4.75,1,5,NA,8,9,2,4,4,NA,1,9,משרד הביטחון,1,1,,1
2023-08-17T11:42:24Z,2023-08-17T11:53:50Z,222,R_1mWUgdLXlVxMiFn,גבר,45-54,חילוני,2. Health,Public hospital doctors,2,מקריבים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,4,5,5,5,5,4,5,2,3,2,5,4,5,4,4,5,5,4.5,2.5,3.5,4.5,4.75,1,5,NA,8,9,2,4,4,NA,1,9,משרד הביטחון,1,1,,1
2023-08-17T11:42:24Z,2023-08-17T11:53:50Z,222,R_1mWUgdLXlVxMiFn,גבר,45-54,חילוני,2. Health,Public hospital doctors,3,אצילים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,4,4,5,5,5,5,4,5,2,3,2,5,4,5,4,4,5,5,4.5,2.5,3.5,4.5,4.75,1,5,NA,8,9,2,4,4,NA,1,9,משרד הביטחון,1,1,,1
2023-08-17T11:42:24Z,2023-08-17T11:53:50Z,222,R_1mWUgdLXlVxMiFn,גבר,45-54,חילוני,2. Health,Public hospital doctors,4,אומללים,שלילי,NA,Negative,0,0,0,0,0,0,1,0,4,4,5,5,5,5,4,5,2,3,2,5,4,5,4,4,5,5,4.5,2.5,3.5,4.5,4.75,1,5,NA,8,9,2,4,4,NA,1,9,משרד הביטחון,1,1,,0
2023-08-17T11:49:57Z,2023-08-17T12:09:36Z,234,R_3Rl2zmD1GCqUOLi,גבר,55-64,דתי,2. Health,Public hospital doctors,1,מקצויעים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,3,3,5,4,5,5,4,3,4,3,5,5,4,5,5,3,4.5,5,3.5,3.5,5,3.75,4.25,1,1,NA,8,3,3,6,6,NA,0,,,1,2,אנגליה,1
2023-08-17T11:49:57Z,2023-08-17T12:09:36Z,234,R_3Rl2zmD1GCqUOLi,גבר,55-64,דתי,2. Health,Public hospital doctors,2,סובלים,חיובי,NA,Positive,1,0,0,0,0,0,1,0,3,3,5,4,5,5,4,3,4,3,5,5,4,5,5,3,4.5,5,3.5,3.5,5,3.75,4.25,1,1,NA,8,3,3,6,6,NA,0,,,1,2,אנגליה,1
2023-08-17T11:49:57Z,2023-08-17T12:09:36Z,234,R_3Rl2zmD1GCqUOLi,גבר,55-64,דתי,2. Health,Public hospital doctors,3,עייפים,ניטרלי,NA,Neutral,0,0,0,1,0,0,1,0,3,3,5,4,5,5,4,3,4,3,5,5,4,5,5,3,4.5,5,3.5,3.5,5,3.75,4.25,1,1,NA,8,3,3,6,6,NA,0,,,1,2,אנגליה,0
2023-08-17T11:49:57Z,2023-08-17T12:09:36Z,234,R_3Rl2zmD1GCqUOLi,גבר,55-64,דתי,2. Health,Public hospital doctors,4,נחמדים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,3,3,5,4,5,5,4,3,4,3,5,5,4,5,5,3,4.5,5,3.5,3.5,5,3.75,4.25,1,1,NA,8,3,3,6,6,NA,0,,,1,2,אנגליה,1
2023-08-17T12:02:06Z,2023-08-17T12:10:33Z,239,R_1nUrWhkPWfUTKce,אישה,25-34,חילוני,2. Health,Public hospital doctors,1,עייפות,ניטרלי,NA,Neutral,0,0,0,1,0,0,1,0,5,5,5,5,5,5,5,2,5,2,4,5,4,5,3,5,5,5,3.5,3.5,4.5,5,4.25,1,3,NA,9,3,2,3,4,NA,2,,,1,1,,0
2023-08-17T12:02:06Z,2023-08-17T12:10:33Z,239,R_1nUrWhkPWfUTKce,אישה,25-34,חילוני,2. Health,Public hospital doctors,2,שליחות,חיובי,NA,Positive,0,1,0,1,0,0,0,0,5,5,5,5,5,5,5,2,5,2,4,5,4,5,3,5,5,5,3.5,3.5,4.5,5,4.25,1,3,NA,9,3,2,3,4,NA,2,,,1,1,,1
2023-08-17T12:02:06Z,2023-08-17T12:10:33Z,239,R_1nUrWhkPWfUTKce,אישה,25-34,חילוני,2. Health,Public hospital doctors,3,נתינה,חיובי,NA,Positive,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,2,5,2,4,5,4,5,3,5,5,5,3.5,3.5,4.5,5,4.25,1,3,NA,9,3,2,3,4,NA,2,,,1,1,,1
2023-08-17T12:02:06Z,2023-08-17T12:10:33Z,239,R_1nUrWhkPWfUTKce,אישה,25-34,חילוני,2. Health,Public hospital doctors,4,מומחיות,חיובי,NA,Positive,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,2,5,2,4,5,4,5,3,5,5,5,3.5,3.5,4.5,5,4.25,1,3,NA,9,3,2,3,4,NA,2,,,1,1,,1
2023-08-17T11:54:35Z,2023-08-17T12:13:20Z,241,R_2aRmFKCKj8IwaES,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,1,מקצועיים,ניטרלי,חיובי,Positive,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,4,4,5,5,NA,2,,,4,1,,1
2023-08-17T11:54:35Z,2023-08-17T12:13:20Z,241,R_2aRmFKCKj8IwaES,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,2,שחוקים,חיובי,שלילי,Negative,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,4,4,5,5,NA,2,,,4,1,,0
2023-08-17T11:54:35Z,2023-08-17T12:13:20Z,241,R_2aRmFKCKj8IwaES,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,3,אנושיים,חיובי,חיובי,Positive,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,4,4,5,5,NA,2,,,4,1,,1
2023-08-17T11:54:35Z,2023-08-17T12:13:20Z,241,R_2aRmFKCKj8IwaES,אישה,65 ומעלה,חילוני,2. Health,Public hospital doctors,4,עייפים בתורנות,חיובי,שלילי,Negative,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,4,4,5,5,NA,2,,,4,1,,0
2023-08-17T12:05:18Z,2023-08-17T12:22:32Z,245,R_3HLhSUflJrmt13h,אישה,55-64,"מסורתי, דתי",2. Health,Public hospital doctors,1,משתדלים,חיובי,חיובי,Positive,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,2,4,NA,2,,,2,1,,1
2023-08-17T12:05:18Z,2023-08-17T12:22:32Z,245,R_3HLhSUflJrmt13h,אישה,55-64,"מסורתי, דתי",2. Health,Public hospital doctors,2,מבולבלים,חיובי,שלילי,Negative,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,2,4,NA,2,,,2,1,,0
2023-08-17T12:05:18Z,2023-08-17T12:22:32Z,245,R_3HLhSUflJrmt13h,אישה,55-64,"מסורתי, דתי",2. Health,Public hospital doctors,3,עמוסים,חיובי,שלילי,Negative,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,2,4,NA,2,,,2,1,,0
2023-08-17T12:05:18Z,2023-08-17T12:22:32Z,245,R_3HLhSUflJrmt13h,אישה,55-64,"מסורתי, דתי",2. Health,Public hospital doctors,4,מתנשאים,חיובי,שלילי,Negative,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,1,2,2,4,NA,2,,,2,1,,0
2023-08-17T12:07:59Z,2023-08-17T12:23:58Z,247,R_1n2CQtfOKmqPqr6,אישה,45-54,חילוני,2. Health,Public hospital doctors,1,אדיבים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,4,3,5,5,5,5,4,4,3,3,4,5,5,5,5,3.5,5,5,4,3,4.5,4.25,4.5,1,4,NA,9,4,3,7,6,NA,2,,,1,1,,1
2023-08-17T12:07:59Z,2023-08-17T12:23:58Z,247,R_1n2CQtfOKmqPqr6,אישה,45-54,חילוני,2. Health,Public hospital doctors,2,מקצועיים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,4,3,5,5,5,5,4,4,3,3,4,5,5,5,5,3.5,5,5,4,3,4.5,4.25,4.5,1,4,NA,9,4,3,7,6,NA,2,,,1,1,,1
2023-08-17T12:07:59Z,2023-08-17T12:23:58Z,247,R_1n2CQtfOKmqPqr6,אישה,45-54,חילוני,2. Health,Public hospital doctors,3,נחמדים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,4,3,5,5,5,5,4,4,3,3,4,5,5,5,5,3.5,5,5,4,3,4.5,4.25,4.5,1,4,NA,9,4,3,7,6,NA,2,,,1,1,,1
